Exp,Site,Hole,Core,CoreType,Section,TopDepth,BottomDepth,CuratedLength
GLAD9-PET06,7,A,15,H,1,27.345,28.84251244,1.505
GLAD9-PET06,7,A,15,H,2,28.84251244,30.27037313,1.435
GLAD9-PET06,7,A,15,H,9,30.27037313,30.345,0.075
GLAD9-PET06,7,A,16,H,1,30.345,31.86247088,1.52
GLAD9-PET06,7,A,16,H,2,31.86247088,33.29508319,1.435
GLAD9-PET06,7,A,16,H,9,33.29508319,33.345,0.05
GLAD9-PET06,7,A,17,H,1,33.345,34.855,1.51
GLAD9-PET06,7,A,17,H,2,34.855,36.21,1.355
GLAD9-PET06,7,A,17,H,9,36.21,36.24,0.03
GLAD9-PET06,7,A,18,H,1,36.345,37.85,1.505
GLAD9-PET06,7,A,18,H,2,37.85,38.995,1.145
GLAD9-PET06,7,A,18,H,9,38.995,39.075,0.08
GLAD9-PET06,7,A,19,H,1,39.345,40.43,1.085
GLAD9-PET06,7,A,19,H,2,40.43,41.515,1.085
GLAD9-PET06,7,A,19,H,9,41.515,41.625,0.11
GLAD9-PET06,7,A,20,E,1,42.345,43.64055237,1.505
GLAD9-PET06,7,A,20,E,2,43.64055237,44.43251793,0.92
GLAD9-PET06,7,A,20,E,3,44.43251793,45.24170014,0.94
GLAD9-PET06,7,A,20,E,9,45.24170014,45.345,0.12
GLAD9-PET06,7,A,21,E,1,45.345,46.65695335,1.5
GLAD9-PET06,7,A,21,E,2,46.65695335,47.45287172,0.91
GLAD9-PET06,7,A,21,E,3,47.45287172,48.27502915,0.94
GLAD9-PET06,7,A,21,E,9,48.27502915,48.345,0.08
GLAD9-PET06,7,A,22,E,1,48.345,49.64934783,1.5
GLAD9-PET06,7,A,22,E,2,49.64934783,50.44065217,0.91
GLAD9-PET06,7,A,22,E,3,50.44065217,51.25804348,0.94
GLAD9-PET06,7,A,22,E,9,51.25804348,51.345,0.1
GLAD9-PET06,7,A,23,E,1,51.345,52.69321429,1.51
GLAD9-PET06,7,A,23,E,2,52.69321429,53.51017857,0.915
GLAD9-PET06,7,A,23,E,3,53.51017857,54.25571429,0.835
GLAD9-PET06,7,A,23,E,9,54.25571429,54.345,0.1
GLAD9-PET06,7,A,24,E,1,54.345,55.66840179,1.525
GLAD9-PET06,7,A,24,E,2,55.66840179,56.45983946,0.912
GLAD9-PET06,7,A,24,E,3,56.45983946,57.25821955,0.92
GLAD9-PET06,7,A,24,E,9,57.25821955,57.345,0.1
GLAD9-PET06,7,A,25,E,1,57.345,58.11779305,1.5
GLAD9-PET06,7,A,25,E,2,58.11779305,58.57631693,0.89
GLAD9-PET06,7,A,25,E,3,58.57631693,59.07348046,0.965
GLAD9-PET06,7,A,25,E,9,59.07348046,59.125,0.1
GLAD9-PET06,7,A,26,E,1,59.125,60.62993421,1.525
GLAD9-PET06,7,A,26,E,2,60.62993421,62.11513158,1.505
GLAD9-PET06,7,A,26,E,9,62.11513158,62.125,0.01
GLAD9-PET06,7,A,27,E,1,62.125,63.44291908,1.52
GLAD9-PET06,7,A,27,E,2,63.44291908,64.23627168,0.915
GLAD9-PET06,7,A,27,E,3,64.23627168,65.05563584,0.945
GLAD9-PET06,7,A,27,E,9,65.05563584,65.125,0.08
GLAD9-PET06,7,A,28,E,1,65.125,66.63,1.505
GLAD9-PET06,7,A,28,E,2,66.63,67.985,1.355
GLAD9-PET06,7,A,28,E,9,67.985,68.065,0.08
GLAD9-PET06,7,A,29,E,1,68.125,69.46128319,1.51
GLAD9-PET06,7,A,29,E,2,69.46128319,70.26216814,0.905
GLAD9-PET06,7,A,29,E,3,70.26216814,71.08960177,0.935
GLAD9-PET06,7,A,29,E,9,71.08960177,71.125,0.04
GLAD9-PET06,7,A,30,E,1,71.125,72.44132653,1.505
GLAD9-PET06,7,A,30,E,2,72.44132653,73.2372449,0.91
GLAD9-PET06,7,A,30,E,3,73.2372449,74.05502915,0.935
GLAD9-PET06,7,A,30,E,9,74.05502915,74.125,0.08
GLAD9-PET06,7,A,31,E,1,74.125,75.52717391,1.505
GLAD9-PET06,7,A,31,E,2,75.52717391,76.37965839,0.915
GLAD9-PET06,7,A,31,E,3,76.37965839,77.10636646,0.78
GLAD9-PET06,7,A,31,E,9,77.10636646,77.125,0.02
GLAD9-PET06,7,A,32,E,1,77.125,78.48246606,1.5
GLAD9-PET06,7,A,32,E,2,78.48246606,79.30599548,0.91
GLAD9-PET06,7,A,32,E,3,79.30599548,80.0888009,0.865
GLAD9-PET06,7,A,32,E,9,80.0888009,80.125,0.04
GLAD9-PET06,7,A,33,E,1,80.125,81.50152439,1.505
GLAD9-PET06,7,A,33,E,2,81.50152439,82.34756098,0.925
GLAD9-PET06,7,A,33,E,3,82.34756098,83.08841463,0.81
GLAD9-PET06,7,A,33,E,9,83.08841463,83.125,0.04
GLAD9-PET06,7,A,34,E,1,83.125,84.45735294,1.51
GLAD9-PET06,7,A,34,E,2,84.45735294,85.29558824,0.95
GLAD9-PET06,7,A,34,E,3,85.29558824,86.08970588,0.9
GLAD9-PET06,7,A,34,E,9,86.08970588,86.125,0.04
GLAD9-PET06,7,A,35,E,1,86.125,86.43414369,0.355
GLAD9-PET06,7,A,35,E,2,86.43414369,87.74473875,1.505
GLAD9-PET06,7,A,35,E,3,87.74473875,89.05533382,1.505
GLAD9-PET06,7,A,35,E,9,89.05533382,89.125,0.08
GLAD9-PET06,7,A,36,E,1,89.125,90.44271596,1.5
GLAD9-PET06,7,A,36,E,2,90.44271596,91.76043192,1.5
GLAD9-PET06,7,A,36,E,3,91.76043192,92.08107613,0.365
GLAD9-PET06,7,A,36,E,9,92.08107613,92.125,0.05
GLAD9-PET06,7,A,37,E,1,92.125,93.44852941,1.5
GLAD9-PET06,7,A,37,E,2,93.44852941,94.77647059,1.505
GLAD9-PET06,7,A,37,E,3,94.77647059,95.05441176,0.315
GLAD9-PET06,7,A,37,E,9,95.05441176,95.125,0.08
GLAD9-PET06,7,A,38,E,1,95.125,96.59558824,1.5
GLAD9-PET06,7,A,38,E,2,96.59558824,98.06617647,1.5
GLAD9-PET06,7,A,38,E,9,98.06617647,98.125,0.06
GLAD9-PET06,7,A,39,E,1,98.125,99.60787113,1.515
GLAD9-PET06,7,A,39,E,2,99.60787113,101.0858483,1.51
GLAD9-PET06,7,A,39,E,9,101.0858483,101.125,0.04
GLAD9-PET06,7,A,40,E,1,101.125,102.625,1.5
GLAD9-PET06,7,A,40,E,2,102.625,103.95,1.325
GLAD9-PET06,7,A,40,E,9,103.95,104.06,0.11
GLAD9-PET06,7,A,41,E,1,104.125,104.2228261,0.105
GLAD9-PET06,7,A,41,E,2,104.2228261,105.6296584,1.51
GLAD9-PET06,7,A,41,E,3,105.6296584,107.0318323,1.505
GLAD9-PET06,7,A,41,E,9,107.0318323,107.125,0.1
GLAD9-PET06,7,A,42,E,1,107.125,108.4355951,1.505
GLAD9-PET06,7,A,42,E,2,108.4355951,109.7461901,1.505
GLAD9-PET06,7,A,42,E,3,109.7461901,110.0466255,0.345
GLAD9-PET06,7,A,42,E,9,110.0466255,110.125,0.09
GLAD9-PET06,7,A,43,E,1,110.125,111.595684,1.505
GLAD9-PET06,7,A,43,E,2,111.595684,113.0175081,1.455
GLAD9-PET06,7,A,43,E,9,113.0175081,113.125,0.11
GLAD9-PET06,7,A,44,E,1,113.125,114.63,1.505
GLAD9-PET06,7,A,44,E,2,114.63,115.54,0.91
GLAD9-PET06,7,A,44,E,9,115.54,115.545,0.005
GLAD9-PET06,7,A,45,E,1,116.125,117.6274793,1.515
GLAD9-PET06,7,A,45,E,2,117.6274793,119.1150826,1.5
GLAD9-PET06,7,A,45,E,9,119.1150826,119.125,0.01
GLAD9-PET06,7,A,46,E,1,119.125,119.3252967,0.225
GLAD9-PET06,7,A,46,E,2,119.3252967,120.6650593,1.505
GLAD9-PET06,7,A,46,E,3,120.6650593,122.0003709,1.5
GLAD9-PET06,7,A,46,E,9,122.0003709,122.125,0.14
GLAD9-PET06,7,A,47,E,1,122.125,123.5375984,1.495
GLAD9-PET06,7,A,47,E,2,123.5375984,124.9596457,1.505
GLAD9-PET06,7,A,47,E,3,124.9596457,125.1061024,0.155
GLAD9-PET06,7,A,47,E,9,125.1061024,125.125,0.02
GLAD9-PET06,7,A,48,E,1,125.125,126.625,1.5
GLAD9-PET06,7,A,48,E,2,126.625,127.405,0.78
GLAD9-PET06,7,A,48,E,9,127.405,127.445,0.04
GLAD9-PET06,7,A,49,E,1,128.125,129.63,1.505
GLAD9-PET06,7,A,49,E,2,129.63,131.02,1.39
GLAD9-PET06,7,A,49,E,9,131.02,131.12,0.1
GLAD9-PET06,7,A,50,E,1,131.125,131.8581476,0.987
GLAD9-PET06,7,A,50,E,9,131.8581476,131.925,0.09
GLAD9-PET06,7,A,52,A,9,131.935,132.095,0.16
GLAD9-PET06,7,B,1,H,1,0,1.505,1.505
GLAD9-PET06,7,B,1,H,2,1.505,1.71,0.205
GLAD9-PET06,7,B,1,H,9,1.71,1.79,0.08
GLAD9-PET06,7,B,2,H,1,1.79,2.93,1.14
GLAD9-PET06,7,B,2,H,2,2.93,4.435,1.505
GLAD9-PET06,7,B,2,H,9,4.435,4.565,0.13
GLAD9-PET06,7,B,3,H,1,4.79,6.295,1.505
GLAD9-PET06,7,B,3,H,2,6.295,7.135,0.84
GLAD9-PET06,7,B,3,H,9,7.135,7.225,0.09
GLAD9-PET06,7,B,4,H,1,7.79,8.099375,0.75
GLAD9-PET06,7,B,4,H,9,8.099375,8.12,0.05
GLAD9-PET06,7,B,5,H,1,8.12,8.15,0.03
GLAD9-PET06,7,B,5,H,9,8.15,8.17,0.02
GLAD9-PET06,7,B,6,A,9,8.17,8.21,0.04
GLAD9-PET06,7,B,7,H,1,10.17,11.504,1.334
GLAD9-PET06,7,B,7,H,2,11.504,12.021,0.517
GLAD9-PET06,7,B,7,H,9,12.021,12.071,0.05
GLAD9-PET06,7,B,8,H,1,12.37,13.555,1.185
GLAD9-PET06,7,B,8,H,9,13.555,13.645,0.09
GLAD9-PET06,7,B,9,H,1,13.67,15.15148148,1.5
GLAD9-PET06,7,B,9,H,2,15.15148148,15.63049383,0.485
GLAD9-PET06,7,B,9,H,9,15.63049383,15.67,0.04
GLAD9-PET06,7,B,10,H,1,15.67,16.36874214,1.01
GLAD9-PET06,7,B,10,H,2,16.36874214,16.77,0.58
GLAD9-PET06,7,B,11,H,1,16.77,17.74598253,1.49
GLAD9-PET06,7,B,11,H,2,17.74598253,18.24379913,0.76
GLAD9-PET06,7,B,11,H,9,18.24379913,18.27,0.04
GLAD9-PET06,7,B,12,H,1,18.27,18.89096774,0.77
GLAD9-PET06,7,B,12,H,2,18.89096774,19.24580645,0.44
GLAD9-PET06,7,B,12,H,9,19.24580645,19.27,0.03
GLAD9-PET06,7,B,13,H,1,19.27,19.54313433,0.305
GLAD9-PET06,7,B,13,H,9,19.54313433,19.57,0.03
GLAD9-PET06,7,B,14,A,9,19.57,19.62,0.05
GLAD9-PET06,7,B,15,A,1,22.57,22.8,0.23
GLAD9-PET06,7,B,15,A,9,22.8,22.85,0.05
GLAD9-PET06,7,B,16,H,1,23.57,25.07996678,1.515
GLAD9-PET06,7,B,16,H,2,25.07996678,26.480299,1.405
GLAD9-PET06,7,B,16,H,9,26.480299,26.57,0.09
GLAD9-PET06,7,B,17,H,1,25.57,27.08,1.51
GLAD9-PET06,7,B,17,H,2,27.08,27.99,0.91
GLAD9-PET06,7,B,17,H,9,27.99,28.02,0.03
GLAD9-PET06,7,B,18,H,1,28.57,30.08,1.51
GLAD9-PET06,7,B,18,H,2,30.08,31.515,1.435
GLAD9-PET06,7,B,18,H,9,31.515,31.565,0.05
GLAD9-PET06,7,B,19,H,1,31.57,33.075,1.505
GLAD9-PET06,7,B,19,H,2,33.075,34.391,1.316
GLAD9-PET06,7,B,19,H,9,34.391,34.396,0.005
GLAD9-PET06,7,B,20,H,1,34.57,36.07,1.5
GLAD9-PET06,7,B,20,H,2,36.07,36.785,0.715
GLAD9-PET06,7,B,20,H,9,36.785,36.855,0.07
GLAD9-PET06,7,B,21,E,1,37.57,37.83497006,0.295
GLAD9-PET06,7,B,21,E,2,37.83497006,39.19125749,1.51
GLAD9-PET06,7,B,21,E,3,39.19125749,40.53407186,1.495
GLAD9-PET06,7,B,21,E,9,40.53407186,40.57,0.04
GLAD9-PET06,7,B,22,E,1,40.57,40.84312775,0.31
GLAD9-PET06,7,B,22,E,2,40.84312775,42.16911894,1.505
GLAD9-PET06,7,B,22,E,3,42.16911894,43.49951542,1.51
GLAD9-PET06,7,B,22,E,9,43.49951542,43.57,0.08
GLAD9-PET06,7,B,23,H,1,43.57,44.37,0.8
GLAD9-PET06,7,B,23,H,2,44.37,45.366,0.996
GLAD9-PET06,7,B,24,H,1,45.47,46.40580902,0.98
GLAD9-PET06,7,B,24,H,2,46.40580902,47.27,0.905
GLAD9-PET06,7,B,25,H,1,47.27,48.27720222,1.01
GLAD9-PET06,7,B,25,H,2,48.27720222,49.07,0.795
GLAD9-PET06,7,B,26,H,1,49.07,49.99637187,0.966
GLAD9-PET06,7,B,26,H,2,49.99637187,50.87,0.911
GLAD9-PET06,7,B,27,H,1,50.87,51.73119874,0.91
GLAD9-PET06,7,B,27,H,2,51.73119874,52.67,0.992
GLAD9-PET06,7,B,28,H,1,52.67,53.78649485,1.14
GLAD9-PET06,7,B,28,H,2,53.78649485,54.57,0.8
GLAD9-PET06,7,B,29,H,1,54.57,55.57304569,1.04
GLAD9-PET06,7,B,29,H,2,55.57304569,56.47,0.93
GLAD9-PET06,7,B,30,H,1,56.47,57.40960114,0.97
GLAD9-PET06,7,B,30,H,2,57.40960114,58.17,0.785
GLAD9-PET06,7,B,31,H,1,58.17,59.67,1.55
GLAD9-PET06,7,B,32,E,1,59.67,60.19,0.66
GLAD9-PET06,7,B,33,E,1,60.19,60.4887013,0.345
GLAD9-PET06,7,B,33,E,2,60.4887013,61.7917316,1.505
GLAD9-PET06,7,B,33,E,3,61.7917316,63.0947619,1.505
GLAD9-PET06,7,B,33,E,9,63.0947619,63.19,0.11
GLAD9-PET06,7,B,34,E,1,63.19,63.9888024,0.87
GLAD9-PET06,7,B,34,E,2,63.9888024,65.3660479,1.5
GLAD9-PET06,7,B,34,E,9,65.3660479,65.49,0.135
GLAD9-PET06,7,B,35,E,1,65.49,65.605,0.115
GLAD9-PET06,7,B,35,E,9,65.605,65.695,0.09
GLAD9-PET06,7,B,36,E,9,67.19,67.265,0.075
GLAD9-PET06,7,B,37,E,1,69.39,70.33901961,1.21
GLAD9-PET06,7,B,37,E,9,70.33901961,70.39,0.065
GLAD9-PET06,7,B,38,E,1,70.39,71.67388626,1.505
GLAD9-PET06,7,B,38,E,2,71.67388626,72.11748815,0.52
GLAD9-PET06,7,B,38,E,9,72.11748815,72.19,0.085
GLAD9-PET06,7,B,39,E,1,72.19,72.67759054,0.561
GLAD9-PET06,7,B,39,E,2,72.67759054,73.99,1.51
GLAD9-PET06,7,B,40,E,1,73.99,75.00408451,1.5
GLAD9-PET06,7,B,40,E,2,75.00408451,75.16971831,0.245
GLAD9-PET06,7,B,40,E,9,75.16971831,75.19,0.03
GLAD9-PET06,7,B,41,E,1,75.19,75.25504065,0.08
GLAD9-PET06,7,B,41,E,2,75.25504065,75.61682927,0.445
GLAD9-PET06,7,B,41,E,3,75.61682927,76.75504065,1.4
GLAD9-PET06,7,B,41,E,4,76.75504065,76.84447154,0.11
GLAD9-PET06,7,B,41,E,5,76.84447154,78.0802439,1.52
GLAD9-PET06,7,B,41,E,9,78.0802439,78.19,0.135
GLAD9-PET06,7,B,42,E,1,78.19,79.57709677,1.505
GLAD9-PET06,7,B,42,E,2,79.57709677,80.94115207,1.48
GLAD9-PET06,7,B,42,E,3,80.94115207,81.16235023,0.24
GLAD9-PET06,7,B,42,E,9,81.16235023,81.19,0.03
GLAD9-PET06,7,B,43,E,1,81.19,81.49043541,0.345
GLAD9-PET06,7,B,43,E,2,81.49043541,82.80103048,1.505
GLAD9-PET06,7,B,43,E,3,82.80103048,84.11162554,1.505
GLAD9-PET06,7,B,43,E,9,84.11162554,84.19,0.09
GLAD9-PET06,7,B,44,E,1,84.19,85.54382309,1.505
GLAD9-PET06,7,B,44,E,2,85.54382309,86.89314843,1.5
GLAD9-PET06,7,B,44,E,3,86.89314843,87.13602699,0.27
GLAD9-PET06,7,B,44,E,9,87.13602699,87.19,0.06
GLAD9-PET06,7,B,45,E,1,87.19,87.48912023,0.34
GLAD9-PET06,7,B,45,E,2,87.48912023,88.81756598,1.51
GLAD9-PET06,7,B,45,E,3,88.81756598,90.14601173,1.51
GLAD9-PET06,7,B,45,E,9,90.14601173,90.19,0.05
GLAD9-PET06,7,B,46,E,1,90.19,90.48385965,0.335
GLAD9-PET06,7,B,46,E,2,90.48385965,91.80842105,1.51
GLAD9-PET06,7,B,46,E,3,91.80842105,93.12859649,1.505
GLAD9-PET06,7,B,46,E,9,93.12859649,93.19,0.07
GLAD9-PET06,7,B,47,E,1,93.19,94.52531157,1.5
GLAD9-PET06,7,B,47,E,2,94.52531157,95.86062315,1.5
GLAD9-PET06,7,B,47,E,3,95.86062315,96.13658754,0.31
GLAD9-PET06,7,B,47,E,9,96.13658754,96.19,0.06
GLAD9-PET06,7,B,48,E,1,96.19,97.565,1.375
GLAD9-PET06,7,B,48,E,2,97.565,98.885,1.32
GLAD9-PET06,7,B,48,E,9,98.885,98.905,0.02
GLAD9-PET06,7,B,49,E,1,99.19,99.43590164,0.275
GLAD9-PET06,7,B,49,E,2,99.43590164,100.7905961,1.515
GLAD9-PET06,7,B,49,E,3,100.7905961,102.1274069,1.495
GLAD9-PET06,7,B,49,E,9,102.1274069,102.19,0.07
GLAD9-PET06,7,B,50,E,1,102.19,103.5272434,1.52
GLAD9-PET06,7,B,50,E,2,103.5272434,104.8424927,1.495
GLAD9-PET06,7,B,50,E,3,104.8424927,105.0756305,0.265
GLAD9-PET06,7,B,50,E,9,105.0756305,105.19,0.13
GLAD9-PET06,7,B,51,E,1,105.19,106.661246,1.535
GLAD9-PET06,7,B,51,E,2,106.661246,108.1085304,1.51
GLAD9-PET06,7,B,51,E,9,108.1085304,108.19,0.085
GLAD9-PET06,7,B,52,E,1,108.17,109.5789457,1.47
GLAD9-PET06,7,B,52,E,9,109.5789457,109.67,0.095
GLAD9-PET06,7,B,53,A,1,109.67,109.875,0.205
GLAD9-PET06,7,B,53,A,2,109.875,110.045,0.17
GLAD9-PET06,7,B,54,E,1,111.17,111.805,0.635
GLAD9-PET06,7,B,54,E,9,111.805,111.955,0.15
GLAD9-PET06,7,B,55,E,9,114.17,114.33,0.16
GLAD9-PET06,7,B,56,E,1,114.94,115.7191566,0.87
GLAD9-PET06,7,B,56,E,2,115.7191566,117.0714859,1.51
GLAD9-PET06,7,B,56,E,9,117.0714859,117.17,0.11
GLAD9-PET06,7,B,57,E,1,117.17,118.14,0.97
GLAD9-PET06,7,B,57,E,9,118.14,118.29,0.15
GLAD9-PET06,7,B,58,E,1,120.17,121.64,1.47
GLAD9-PET06,7,C,1,H,1,26,27.51,1.51
GLAD9-PET06,7,C,1,H,2,27.51,28.915,1.405
GLAD9-PET06,7,C,1,H,9,28.915,28.975,0.06
GLAD9-PET06,7,C,2,H,1,29,30.51,1.51
GLAD9-PET06,7,C,2,H,2,30.51,31.94,1.43
GLAD9-PET06,7,C,2,H,9,31.94,31.99,0.05
GLAD9-PET06,7,C,3,H,1,32,33.49009901,1.505
GLAD9-PET06,7,C,3,H,2,33.49009901,34.91584158,1.44
GLAD9-PET06,7,C,3,H,9,34.91584158,35,0.085
GLAD9-PET06,7,C,4,H,1,35,36.50354701,1.51
GLAD9-PET06,7,C,4,H,2,36.50354701,37.33,0.83
GLAD9-PET06,7,C,5,H,1,37.33,38.59276392,1.29
GLAD9-PET06,7,C,5,H,2,38.59276392,39.87021113,1.305
GLAD9-PET06,7,C,5,H,9,39.87021113,39.88,0.01
GLAD9-PET06,7,C,6,H,1,39.88,41.34385965,1.49
GLAD9-PET06,7,C,6,H,2,41.34385965,42.08070175,0.75
GLAD9-PET06,7,C,6,H,9,42.08070175,42.12,0.04
GLAD9-PET06,7,C,7,H,1,42.12,42.260625,0.45
GLAD9-PET06,7,C,7,H,9,42.260625,42.32,0.19
GLAD9-PET06,7,C,8,H,1,42.32,42.695,0.375
GLAD9-PET06,7,C,8,H,2,42.695,44.205,1.51
GLAD9-PET06,7,C,8,H,9,44.205,44.225,0.02
GLAD9-PET06,7,C,9,H,1,44.27,45.78,1.51
GLAD9-PET06,7,C,9,H,2,45.78,46.02,0.24
GLAD9-PET06,7,C,9,H,9,46.02,46.04,0.02
GLAD9-PET06,7,C,10,H,1,46.07,46.85318318,0.815
GLAD9-PET06,7,C,10,H,2,46.85318318,47.65078078,0.83
GLAD9-PET06,7,C,10,H,9,47.65078078,47.67,0.02
GLAD9-PET06,7,C,11,H,1,47.67,49.06010601,1.405
GLAD9-PET06,7,C,11,H,9,49.06010601,49.07,0.01
GLAD9-PET06,7,C,12,H,1,49.07,50.30453237,1.32
GLAD9-PET06,7,C,12,H,9,50.30453237,50.37,0.07
GLAD9-PET06,7,C,13,H,1,50.37,51.33,0.96
GLAD9-PET06,7,C,13,H,2,51.33,52.23,0.9
GLAD9-PET06,7,C,13,H,9,52.23,52.26,0.03
GLAD9-PET06,7,C,14,H,1,52.27,53.05527607,0.8
GLAD9-PET06,7,C,14,H,2,53.05527607,53.84055215,0.8
GLAD9-PET06,7,C,14,H,9,53.84055215,53.87,0.03
GLAD9-PET06,7,C,15,H,1,53.87,55.34068404,1.505
GLAD9-PET06,7,C,15,H,9,55.34068404,55.37,0.03
GLAD9-PET06,7,C,16,H,1,55.37,56.13882022,0.805
GLAD9-PET06,7,C,16,H,2,56.13882022,57.06044944,0.965
GLAD9-PET06,7,C,16,H,9,57.06044944,57.07,0.01
GLAD9-PET06,7,C,17,H,1,57.07,57.70167539,0.635
GLAD9-PET06,7,C,17,H,2,57.70167539,58.92026178,1.225
GLAD9-PET06,7,C,17,H,9,58.92026178,58.97,0.05
GLAD9-PET06,7,C,18,H,1,58.97,59.83962025,0.916
GLAD9-PET06,7,C,18,H,2,59.83962025,60.72253165,0.93
GLAD9-PET06,7,C,18,H,9,60.72253165,60.77,0.05
GLAD9-PET06,7,C,19,E,1,60.77,62.22425361,1.51
GLAD9-PET06,7,C,19,E,2,62.22425361,63.68332263,1.515
GLAD9-PET06,7,C,19,E,9,63.68332263,63.77,0.09
GLAD9-PET06,9,A,1,H,1,0,1,1
GLAD9-PET06,9,A,1,H,2,1,2.035,1.035
GLAD9-PET06,9,A,1,H,9,2.035,2.045,0.01
GLAD9-PET06,9,A,2,H,1,2.31,3.46,1.15
GLAD9-PET06,9,A,2,H,2,3.46,4.74,1.28
GLAD9-PET06,9,A,2,H,9,4.74,4.76,0.02
GLAD9-PET06,9,A,3,H,1,5.31,6.805,1.495
GLAD9-PET06,9,A,3,H,2,6.805,7.725,0.92
GLAD9-PET06,9,A,3,H,9,7.725,7.755,0.03
GLAD9-PET06,9,A,4,H,1,8.31,9.82,1.51
GLAD9-PET06,9,A,4,H,2,9.82,10.49,0.67
GLAD9-PET06,9,A,4,H,9,10.49,10.5,0.01
GLAD9-PET06,9,A,5,H,1,10.21,11.21666667,1.51
GLAD9-PET06,9,A,5,H,2,11.21666667,11.96333333,1.12
GLAD9-PET06,9,A,5,H,9,11.96333333,12.01,0.07
GLAD9-PET06,9,A,6,H,1,12.01,12.095,0.085
GLAD9-PET06,9,A,6,H,2,12.095,13.5,1.405
GLAD9-PET06,9,A,6,H,3,13.5,14.67,1.17
GLAD9-PET06,9,A,6,H,9,14.67,14.75,0.08
GLAD9-PET06,9,A,7,H,1,15.01,16.16630631,1.51
GLAD9-PET06,9,A,7,H,2,16.16630631,16.6563964,0.64
GLAD9-PET06,9,A,7,H,9,16.6563964,16.71,0.07
