Site,Hole,Core,CoreType,Section,CuratedLength,TopDepth,BottomDepth,TopDepthScaled,BottomDepthScaled
4,C,3,H,1,1.506,4.42,5.926,4.67,6.16801061
4,C,3,H,2,1.44,5.926,7.3660000000000005,6.16801061,7.600371353
4,C,3,H,9,0.07,7.3660000000000005,7.436,7.600371353,7.67
4,C,4,H,1,1.515,7.42,8.935,7.67,9.185
4,C,4,H,2,1.445,8.935,10.38,9.185,10.63
4,C,4,H,9,0.04,10.38,10.42,10.63,10.67
4,C,5,H,1,1.515,10.42,11.935,10.67,12.185
4,C,5,H,2,1.43,11.935,13.365,12.185,13.615
4,C,6,H,1,1.505,13.42,14.925,13.67,15.175
4,C,6,H,2,1.4,14.925,16.325,15.175,16.575
4,C,6,H,9,0.02,16.325,16.345,16.575,16.595
4,C,7,H,1,1.505,16.42,17.925,16.67,18.175
4,C,7,H,2,1.425,17.925,19.35,18.175,19.6
4,C,7,H,9,0.02,19.35,19.37,19.6,19.62
4,C,8,H,1,1.5,19.42,20.92,19.67,21.17
4,C,8,H,2,1.42,20.92,22.34,21.17,22.59
4,C,8,H,9,0.03,22.34,22.37,22.59,22.62
4,C,9,H,1,1.415,22.42,23.835,22.67,24.085
4,C,9,H,2,0.265,23.835,24.1,24.085,24.35
4,C,9,H,9,0.02,24.1,24.12,24.35,24.37
6,A,1,H,1,1.51,1.03,2.54,0.0,1.51
6,A,1,H,2,1.37,2.54,3.91,1.51,2.88
6,A,1,H,9,0.05,3.91,3.96,2.88,2.93
6,A,2,H,1,1.29,4.03,5.32,3.0,4.29
6,A,2,H,2,1.3,5.32,6.62,4.29,5.59
6,A,2,H,3,0.22,6.62,6.84,5.59,5.81
6,A,2,H,9,0.13,6.84,6.97,5.81,5.94
6,A,3,H,1,1.5,7.03,8.53,6.0,7.5
6,A,3,H,2,1.375,8.53,9.905,7.5,8.875
6,A,3,H,9,0.05,9.905,9.955,8.875,8.925
6,A,4,H,1,1.51,10.03,11.54,9.0,10.51
6,A,4,H,2,1.41,11.54,12.95,10.51,11.92
6,A,4,H,9,0.02,12.95,12.97,11.92,11.94
6,A,5,H,1,1.47,13.03,14.5,12.0,13.47
6,A,5,H,2,1.37,14.5,15.87,13.47,14.84
6,A,5,H,9,0.03,15.87,15.9,14.84,14.87
6,A,6,H,1,1.51,16.03,17.54,15.0,16.51
6,A,6,H,2,1.3,17.54,18.84,16.51,17.81
6,A,6,H,9,0.055,18.84,18.895,17.81,17.865
6,A,7,H,1,1.515,19.03,20.545,18.0,19.515
6,A,7,H,2,1.295,20.545,21.84,19.515,20.81
6,A,7,H,9,0.11,21.84,21.95,20.81,20.92
6,A,8,H,1,1.51,22.03,23.54,21.0,22.51
6,A,8,H,2,1.42,23.54,24.96,22.51,23.93
6,A,8,H,9,0.01,24.96,24.97,23.93,23.94
6,A,9,H,1,1.52,25.03,26.55,24.0,25.48051948
6,A,9,H,2,1.47,26.55,28.02,25.48051948,26.91233766
6,A,9,H,9,0.09,28.02,28.11,26.91233766,27.0
6,A,10,H,1,1.515,28.03,29.545,27.0,28.5124792
6,A,10,H,2,1.41,29.545,30.955,28.5124792,29.92013311
6,A,10,H,9,0.08,30.955,31.035,29.92013311,30.0
6,A,11,H,1,1.51,31.03,32.54,30.0,31.51
6,A,11,H,2,1.46,32.54,34.0,31.51,32.97
6,A,11,H,9,0.03,34.0,34.03,32.97,33.0
6,A,12,H,1,1.515,34.03,35.545,33.0,34.50496689
6,A,12,H,2,1.445,35.545,36.99,34.50496689,35.94039735
6,A,12,H,9,0.06,36.99,37.05,35.94039735,36.0
6,A,13,H,1,1.51,37.03,38.54,36.0,37.50498339
6,A,13,H,2,1.49,38.54,40.03,37.50498339,38.99003322
6,A,13,H,9,0.01,40.03,40.04,38.99003322,39.0
6,A,14,H,1,1.5,40.03,41.53,39.0,40.5
6,A,14,H,2,1.24,41.53,42.77,40.5,41.74
6,A,14,H,9,0.03,42.77,42.8,41.74,41.77
6,A,15,H,1,1.51,43.03,44.54,42.0,43.51
6,A,15,H,2,1.46,44.54,46.0,43.51,44.97
6,A,15,H,9,0.01,46.0,46.01,44.97,44.98
6,A,16,H,1,1.505,46.03,47.535,45.0,46.505
6,A,16,H,2,1.1,47.535,48.635,46.505,47.605
6,A,16,H,9,0.02,48.635,48.655,47.605,47.625
6,A,17,H,1,0.88,49.03,49.91,48.0,48.88
6,A,17,H,2,0.73,49.91,50.64,48.88,49.61
6,A,17,H,9,0.02,50.64,50.66,49.61,49.63
6,A,18,E,1,0.35,52.03,52.38,51.0,51.30172414
6,A,18,E,2,1.52,52.38,53.9,51.30172414,52.61206897
6,A,18,E,3,1.52,53.9,55.42,52.61206897,53.92241379
6,A,18,E,9,0.09,55.42,55.51,53.92241379,54.0
6,A,19,E,1,1.46,55.03,56.49,54.0,55.46
6,A,19,E,2,1.41,56.49,57.9,55.46,56.87
6,A,19,E,9,0.11,57.9,58.01,56.87,56.98
6,A,20,E,1,1.51,58.03,59.54,57.0,58.51
6,A,20,E,2,1.36,59.54,60.9,58.51,59.87
6,A,20,E,9,0.01,60.9,60.91,59.87,59.88
6,A,21,E,1,1.52,61.03,62.55,60.0,61.49508197
6,A,21,E,2,1.52,62.55,64.07,61.49508197,62.99016393
6,A,21,E,9,0.01,64.07,64.08,62.99016393,63.0
6,A,22,E,1,1.525,64.03,65.555,63.0,64.49509804
6,A,22,E,2,1.525,65.555,67.08,64.49509804,65.99019608
6,A,22,E,9,0.01,67.08,67.09,65.99019608,66.0
6,A,23,E,1,1.515,67.03,68.545,66.0,67.5
6,A,23,E,2,1.505,68.545,70.05,67.5,68.99009901
6,A,23,E,9,0.01,70.05,70.06,68.99009901,69.0
6,A,24,E,1,1.505,70.03,71.535,69.0,70.505
6,A,24,E,2,1.45,71.535,72.985,70.505,71.955
6,A,24,E,9,0.01,72.985,72.995,71.955,71.965
6,A,25,E,1,0.305,73.03,73.335,72.0,72.305
6,A,25,E,9,0.01,73.335,73.345,72.305,72.315
6,B,1,H,1,0.59,0.68,1.27,0.1,0.69
6,B,1,H,2,1.25,1.27,2.52,0.69,1.94
6,B,1,H,9,0.01,2.52,2.53,1.94,1.95
6,B,2,H,1,1.48,2.53,4.01,1.95,3.420198675
6,B,2,H,2,1.45,4.01,5.46,3.420198675,4.8605960260000005
6,B,2,H,9,0.09,5.46,5.55,4.8605960260000005,4.95
6,B,3,H,1,1.52,5.53,7.05,4.95,6.459933775
6,B,3,H,2,1.42,7.05,8.47,6.459933775,7.870529801
6,B,3,H,9,0.08,8.47,8.55,7.870529801,7.95
6,B,4,H,1,1.495,8.53,10.025,7.95,9.445
6,B,4,H,2,1.37,10.025,11.395,9.445,10.815
6,B,4,H,9,0.03,11.395,11.425,10.815,10.845
6,B,5,H,1,1.39,11.53,12.92,10.95,12.34
6,B,5,H,2,1.48,12.92,14.4,12.34,13.82
6,B,5,H,9,0.04,14.4,14.44,13.82,13.86
6,B,6,H,1,1.49,14.53,16.02,13.95,15.44
6,B,6,H,2,1.37,16.02,17.39,15.44,16.81
6,B,6,H,9,0.11,17.39,17.5,16.81,16.92
6,B,7,H,1,1.5130000000000001,17.53,19.043,16.95,18.463
6,B,7,H,2,1.365,19.043,20.408,18.463,19.828
6,B,7,H,9,0.03,20.408,20.438,19.828,19.858
6,B,8,H,1,1.5,20.53,22.03,19.95,21.44352805
6,B,8,H,2,1.403,22.03,23.433000000000003,21.44352805,22.84047461
6,B,8,H,9,0.11,23.433000000000003,23.543000000000003,22.84047461,22.95
6,B,9,H,1,1.485,23.53,25.015,22.95,24.41787479
6,B,9,H,2,1.47,25.015,26.485,24.41787479,25.87092257
6,B,9,H,9,0.08,26.485,26.565,25.87092257,25.95
6,B,10,H,1,1.52,26.53,28.05,25.95,27.45743802
6,B,10,H,2,1.445,28.05,29.495,27.45743802,28.89049587
6,B,10,H,9,0.06,29.495,29.555,28.89049587,28.95
6,B,11,H,1,1.535,29.53,31.065,28.95,30.47231405
6,B,11,H,2,1.46,31.065,32.525,30.47231405,31.92024793
6,B,11,H,9,0.03,32.525,32.555,31.92024793,31.95
6,B,12,H,1,1.49,32.53,34.02,31.95,33.44
6,B,12,H,2,1.47,34.02,35.49,33.44,34.91
6,B,12,H,9,0.04,35.49,35.53,34.91,34.95
6,B,13,H,1,1.49,35.53,37.02,34.95,36.44
6,B,13,H,2,0.58,37.02,37.6,36.44,37.02
6,B,13,H,9,0.04,37.6,37.64,37.02,37.06
6,B,14,H,1,1.5,38.53,40.03,37.95,39.44750416
6,B,14,H,2,1.465,40.03,41.495,39.44750416,40.91006656
6,B,14,H,9,0.04,41.495,41.535,40.91006656,40.95
6,B,15,H,1,1.485,41.53,43.015,40.95,42.435
6,B,15,H,2,1.465,43.015,44.48,42.435,43.9
6,B,15,H,9,0.045,44.48,44.525,43.9,43.945
6,B,16,H,1,1.48,44.53,46.01,43.95,45.43
6,B,16,H,2,1.315,46.01,47.325,45.43,46.745
6,B,16,H,9,0.08,47.325,47.405,46.745,46.825
6,B,17,H,1,1.45,47.53,48.98,46.95,48.4
6,B,17,H,2,1.3,48.98,50.28,48.4,49.7
6,B,17,H,3,0.111,50.28,50.391000000000005,49.7,49.81100000000001
6,B,17,H,9,0.01,50.391000000000005,50.401,49.81100000000001,49.821000000000005
6,B,18,E,1,1.495,50.53,52.025,49.95,51.35816327
6,B,18,E,2,1.505,52.025,53.53,51.35816327,52.77574568
6,B,18,E,3,0.165,53.53,53.695,52.77574568,52.93116170000001
6,B,18,E,9,0.02,53.695,53.715,52.93116170000001,52.95
6,B,19,E,1,1.495,53.53,55.025,52.95,54.27106038
6,B,19,E,2,1.505,55.025,56.53,54.27106038,55.60095729
6,B,19,E,3,0.325,56.53,56.855,55.60095729,55.88814433
6,B,19,E,9,0.07,56.855,56.925,55.88814433,55.95
6,B,20,E,1,0.01,56.53,56.54,55.95,55.95860338
6,B,20,E,2,1.5019999999999998,56.54,58.042,55.95860338,57.25083166
6,B,20,E,3,1.5,58.042,59.542,57.25083166,58.54133926
6,B,20,E,4,0.38,59.542,59.922,58.54133926,58.86826785
6,B,20,E,9,0.095,59.922,60.016999999999996,58.86826785,58.95
6,B,21,E,1,0.305,59.53,59.835,58.95,59.22685325
6,B,21,E,2,1.495,59.835,61.33,59.22685325,60.58388805
6,B,21,E,3,1.455,61.33,62.785,60.58388805,61.90461422
6,B,21,E,9,0.05,62.785,62.835,61.90461422,61.95
6,B,22,E,1,1.48,62.53,64.01,61.95,63.33967136
6,B,22,E,2,1.495,64.01,65.505,63.33967136,64.74342723
6,B,22,E,3,0.21,65.505,65.715,64.74342723,64.94061033
6,B,22,E,9,0.01,65.715,65.725,64.94061033,64.95
6,B,23,E,1,0.79,65.53,66.32,64.95,65.74
6,B,23,E,9,0.03,66.32,66.35,65.74,65.77
6,C,1,H,1,1.46,0.28,1.74,0.28,1.74
6,C,1,H,2,1.375,1.74,3.115,1.74,3.115
6,C,1,H,9,0.04,3.115,3.155,3.115,3.155
6,C,2,H,1,1.505,3.28,4.785,3.28,4.753083197
6,C,2,H,2,1.42,4.785,6.205,4.753083197,6.142969005
6,C,2,H,9,0.14,6.205,6.345,6.142969005,6.28
6,C,3,H,1,1.49,6.28,7.77,6.28,7.77
6,C,3,H,2,1.385,7.77,9.155,7.77,9.155
6,C,3,H,9,0.06,9.155,9.215,9.155,9.215
6,C,4,H,1,1.492,9.28,10.772,9.28,10.772
6,C,4,H,2,1.38,10.772,12.152000000000001,10.772,12.152000000000001
6,C,4,H,9,0.03,12.152000000000001,12.182,12.152000000000001,12.182
6,C,5,H,1,1.4869999999999999,12.28,13.767000000000001,12.28,13.767000000000001
6,C,5,H,2,1.405,13.767000000000001,15.172,13.767000000000001,15.172
6,C,5,H,9,0.04,15.172,15.212,15.172,15.212
6,C,6,H,1,1.5,15.28,16.78,15.28,16.78
6,C,6,H,2,1.36,16.78,18.14,16.78,18.14
6,C,6,H,9,0.04,18.14,18.18,18.14,18.18
6,C,7,H,1,1.45,18.28,19.73,18.28,19.73
6,C,7,H,2,1.45,19.73,21.18,19.73,21.18
6,C,7,H,9,0.03,21.18,21.21,21.18,21.21
6,C,8,H,1,1.47,21.28,22.75,21.28,22.75
6,C,8,H,2,1.445,22.75,24.195,22.75,24.195
6,C,8,H,9,0.03,24.195,24.225,24.195,24.225
6,C,9,H,1,1.505,24.28,25.785,24.28,25.785
6,C,9,H,2,1.385,25.785,27.17,25.785,27.17
6,C,9,H,9,0.055,27.17,27.225,27.17,27.225
6,C,10,H,1,1.505,27.28,28.785,27.28,28.7554902
6,C,10,H,2,1.47,28.785,30.255,28.7554902,30.19666667
