SectionID,Project,LocationID,Year,Site,Hole,Core,CoreType,Section,Sec Depth (cm),"Sediment Depth, unscaled (MBS / CSF-A)","Sediment Depth, scaled (MBS / CSF-B)",Sec Depth Beyond ICD Sec L,Sample Surface,Validity,EGain,EOffset,FSlope,FOffset,Kcps,MSE,Al,Ar,As,Au,Ba,Bi,Br,Ca,Cd,Ce,Cl,Co,Cu,Fe,Hg,Ir,K,Mg,Mn,Ni,P,Pm,Pr,Pt,Rb,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Ti,Tm,V,W,Y,Zn,Zr,Incoherent,Coherent
GLAD9-PET06-1B-32H-2,GLAD9,PET,2006,1,B,32,H,2,84,84.085,84.06601215,,7.13,1,0.018347,-0.006711,0.010568,0.072416,120229.1641,2.11,1660,6763,237,263,1199,558,186,421275,125,,250,1654,789,259718,479,721,18422,37,6349,670,0,,1546,655,888,5828,3396,1175,463,15700,1025,,2121,1032,2691,50291,613,774,3364,211,1187,2506,43173,137925
GLAD9-PET06-1B-32H-2,GLAD9,PET,2006,1,B,32,H,2,85,84.095,84.07593117,,7.14,1,0.018347,-0.006711,0.010568,0.072416,124227.0234,2.29,1765,7506,279,103,734,649,0,475664,106,,241,1487,759,255753,467,507,16846,65,5808,408,0,,1564,402,831,5391,3573,1158,656,15433,900,,2294,1167,2951,51184,397,738,3431,494,1076,3056,44521,141034
GLAD9-PET06-1B-32H-2,GLAD9,PET,2006,1,B,32,H,2,86,84.105,84.0858502,,7.14,1,0.018347,-0.006711,0.010568,0.072416,77952.67969,1.97,897,10231,199,83,291,359,6,359783,10,,208,882,307,120230,321,373,10234,38,2681,239,0,,777,304,623,2403,2710,680,438,7721,274,,1940,492,1440,21598,290,283,1851,339,374,1574,23561,64551
GLAD9-PET06-1B-32H-2,GLAD9,PET,2006,1,B,32,H,2,87,84.115,84.09576923,,7.33,1,0.018347,-0.006711,0.010568,0.072416,58949.89844,6.26,363,12985,4,27,2471,341,406,186322,7,,85770,228,382,40997,33,0,3586,0,1213,344,0,,632,112,421,933,4168,282,593,2743,261,,2015,319,570,19930,104,115,1337,239,1022,1437,16791,36282
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,0,84.34,84.33883626,,7.71,1,0.018346,-0.006483,0.010681,0.071975,62298.22266,7.2,60,11203,0,0,3293,713,413,91295,0,,157210,0,584,1273,0,0,505,0,1665,223,0,,1839,267,527,533,4987,440,650,755,438,,695,904,505,19018,0,392,1454,0,823,0,60682,78056
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,1,84.35,84.34875868,,7.48,1,0.018347,-0.006483,0.010679,0.071975,38307.94922,4.7,9,12167,128,0,15,562,154,3918,0,,205,22,600,972,0,260,164,0,1284,224,0,,1988,217,494,51,61,4,693,678,291,,727,1033,34,419,0,539,1118,0,0,38,69543,83877
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,2,84.36,84.35868109,,7.52,1,0.018347,-0.006483,0.010681,0.071975,35580.56641,2.23,37,12298,19,0,48,719,160,3142,0,,218,0,688,1164,0,37,234,25,1083,206,0,,1851,251,484,59,52,17,375,688,393,,465,905,104,363,49,628,1124,0,28,433,69085,82963
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,3,84.37,84.36860351,,7.58,1,0.018347,-0.006483,0.010681,0.071975,44441.46094,1.55,306,9489,219,293,238,317,0,129324,0,,131,404,620,40634,31,410,2333,0,2417,179,0,,1273,362,24,5474,804,260,502,2372,547,,620,935,526,7370,164,570,1400,107,172,675,49822,77323
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,4,84.38,84.37852593,,7,1,0.018347,-0.006483,0.010681,0.071975,123845.1641,1.95,1732,5508,302,167,444,361,0,558064,217,,304,1613,1063,246047,469,682,14326,48,5961,587,0,,1548,736,645,8112,3989,1588,239,13068,699,,2558,800,2217,48764,625,662,3163,481,1011,2611,39722,134738
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,5,84.39,84.38844835,,7.13,1,0.018347,-0.006483,0.010681,0.071975,135199.5,2.29,1838,6187,152,0,1107,538,0,674068,314,,375,1769,616,249492,743,721,16175,63,6909,544,0,,1472,525,978,3879,4909,1846,655,14072,931,,2634,942,1895,48449,908,807,3490,335,1039,2584,40391,133897
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,6,84.4,84.39837076,,7.18,1,0.018347,-0.006483,0.010681,0.071975,133168.9375,2.14,1906,6290,108,152,0,550,0,636584,162,,354,1747,816,253142,776,646,15835,51,7245,596,0,,1617,505,827,10345,4693,1737,456,14209,809,,2628,914,2268,49990,787,743,3424,452,909,2622,40021,134278
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,7,84.41,84.40829318,,7.22,1,0.018347,-0.006483,0.010681,0.071975,137388.1094,2.24,1840,6296,162,7,737,500,0,686317,218,,289,1943,738,256185,926,765,15633,37,8146,413,0,,1395,380,883,6219,5062,1685,690,14369,885,,3221,977,2381,49629,780,964,3299,422,1044,2349,40374,131679
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,8,84.42,84.4182156,,7.24,1,0.018347,-0.006483,0.010681,0.071975,148535.7969,2.55,1682,6571,213,168,125,409,0,907046,300,,387,1651,300,216385,858,578,14273,81,7827,225,0,,1348,512,576,12135,6482,2257,501,12961,723,,3237,874,2024,42059,1204,626,2986,597,806,2208,36876,119376
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,9,84.43,84.42813802,,7.25,1,0.018347,-0.006483,0.010681,0.071975,153535.4844,2.8,1444,6731,130,51,249,315,0,1058982,531,,479,1757,38,176138,833,625,13732,28,8205,130,0,,1283,773,468,5778,7626,2427,372,11601,804,,3571,645,1568,33720,1355,698,3052,470,389,2114,35082,109125
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,10,84.44,84.43806043,,7.31,1,0.018347,-0.006483,0.010681,0.071975,153412.0156,3.35,1280,7481,143,318,0,250,0,1141369,500,,517,1587,0,140607,601,546,12160,25,7598,232,0,,1233,803,262,5145,8550,1807,197,11638,662,,3966,252,1444,26020,1663,217,2685,485,366,1698,31049,97521
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,11,84.45,84.44798285,,7.18,1,0.018347,-0.006483,0.010681,0.071975,179848.2344,4.5,1183,6124,132,556,0,188,0,1498661,911,,575,1702,0,115805,1019,828,12918,21,9130,267,0,,940,741,373,9408,10611,2288,307,9647,682,,4421,0,863,20757,2583,376,2198,305,0,1642,27737,87091
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,12,84.46,84.45790527,,7.19,1,0.018347,-0.006483,0.010681,0.071975,152988.1875,3.96,867,8772,0,553,0,201,0,1320819,865,,546,1058,0,79080,468,416,10016,0,6875,219,0,,711,642,287,3145,9079,1536,43,6573,525,,4497,0,574,13101,1833,321,1994,502,0,1107,21535,59174
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,13,84.47,84.46782768,,7.02,1,0.018347,-0.006483,0.010681,0.071975,169839.0156,4.47,1051,6895,88,621,0,126,0,1488397,1013,,618,1636,25,90331,754,736,13585,33,8719,0,0,,923,907,266,4436,10143,2170,108,7783,718,,4051,0,808,17353,2503,266,2023,429,0,1411,24160,73867
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,14,84.48,84.4777501,,7.05,1,0.018347,-0.006483,0.010681,0.071975,166846.3438,3.5,1486,6260,18,529,0,319,0,1259118,479,,458,1775,0,150880,834,752,17068,32,9973,209,0,,1283,951,496,8100,8821,2603,138,11562,706,,3758,207,1449,28821,1815,445,2575,604,152,1983,32327,100870
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,15,84.49,84.48767252,,7.03,1,0.018347,-0.006483,0.010681,0.071975,185968.0156,4.55,1390,6625,203,848,0,397,0,1569549,894,,583,1910,0,116890,837,631,16121,61,11807,119,0,,968,960,529,3895,10629,3199,115,10614,842,,4115,0,769,22608,2599,481,2359,211,0,1893,29502,88097
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,16,84.5,84.49759494,,6.97,1,0.018347,-0.006483,0.010681,0.071975,177885.8125,3.95,1498,6856,8,476,336,259,0,1424581,908,,567,1944,0,139455,929,793,15754,43,9358,267,0,,1130,900,507,5434,9925,2943,143,11413,688,,3869,72,1082,26280,2115,519,2800,236,246,2068,31502,94073
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,17,84.51,84.50751735,,6.89,1,0.018347,-0.006483,0.010681,0.071975,148791.5,2.87,1659,7128,181,286,108,157,0,982158,375,,374,1780,380,187731,758,684,13737,41,7721,325,0,,1330,665,588,11208,7079,2088,406,12177,738,,3384,560,1496,34805,1191,540,2906,549,645,2268,33529,109552
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,18,84.52,84.51743977,,6.86,1,0.018347,-0.006483,0.010681,0.071975,144896.5156,2.61,1760,6957,337,384,327,429,0,869437,395,,320,1513,578,216172,850,608,14123,41,7426,341,0,,1371,693,588,8583,6312,1881,251,13202,730,,3118,620,1985,40054,1041,653,3059,450,873,2367,37003,116268
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,19,84.53,84.52736219,,6.87,1,0.018347,-0.006483,0.010681,0.071975,153935.4219,2.92,1634,7773,290,389,193,419,0,1063057,496,,479,1900,149,180681,821,781,12240,42,7073,227,0,,1239,771,409,5081,7610,1789,549,12370,709,,3879,437,1508,33625,1479,457,2940,476,417,2163,32567,103389
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,20,84.54,84.53728461,,6.72,1,0.018347,-0.006483,0.010681,0.071975,119885.0391,2.38,1477,7460,175,0,896,308,0,626889,248,,262,1834,715,223677,726,577,10877,0,5532,318,0,,1225,493,562,3987,4210,1027,514,11302,700,,2864,717,1918,41839,737,703,2732,538,658,2363,34662,105343
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,21,84.55,84.54720702,,6.72,1,0.018347,-0.006483,0.010681,0.071975,112110.5313,2.16,1829,6135,257,0,1318,514,256,240673,0,,180,1729,1298,333150,361,693,13499,22,5859,624,0,,1733,670,835,6160,1667,981,580,15207,958,,2308,1000,3246,61367,359,1098,3562,442,1357,3088,46696,148997
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,22,84.56,84.55712944,,6.76,1,0.018347,-0.006483,0.010681,0.071975,118502.7422,1.96,1885,6495,213,0,1032,447,42,384360,146,,235,1824,1114,298864,380,615,14441,13,6287,879,0,,1662,529,891,5518,2646,1278,681,15202,864,,2297,1081,2918,56427,502,1014,3586,613,1412,2763,42860,139559
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,23,84.57,84.56705186,,6.8,1,0.018347,-0.006483,0.010681,0.071975,122880.7578,2.18,1846,6607,248,0,1039,526,0,479830,156,,214,1619,962,272654,547,566,15174,53,5597,532,0,,1595,600,938,4486,3579,1267,560,14982,914,,2717,1051,2638,52676,749,804,3385,450,1252,2898,42754,131580
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,24,84.58,84.57697428,,6.85,1,0.018347,-0.006483,0.010681,0.071975,112425.5859,2.07,1873,6510,302,109,1131,540,0,252538,6,,105,1860,1004,311856,630,682,13715,78,5373,493,0,,1745,869,769,5439,2003,828,515,15447,1020,,1802,1304,2966,60347,239,1013,3390,122,1053,3002,46621,152268
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,25,84.59,84.58689669,,6.89,1,0.018347,-0.006483,0.010681,0.071975,112075.0859,1.98,1892,6810,150,0,662,526,0,233993,18,,181,1688,843,318328,466,641,12005,60,5063,661,0,,1872,603,806,6647,1765,886,614,15891,938,,1689,1190,3182,61361,472,1183,3479,404,1292,2947,47768,154171
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,26,84.6,84.59681911,,6.93,1,0.018347,-0.006483,0.010681,0.071975,113296.1563,1.98,1931,6737,124,0,1102,510,139,251840,31,,149,1971,1298,319406,525,512,12953,76,5517,856,0,,1696,697,757,5172,1744,1025,455,15961,1016,,1873,1071,2830,62152,456,1113,3650,212,1701,3033,46501,150163
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,27,84.61,84.60674153,,6.95,1,0.018347,-0.006483,0.010681,0.071975,114262.5078,2.11,1937,6805,602,0,850,408,78,288302,0,,193,1950,1645,306466,706,792,13671,32,5799,580,0,,1700,813,821,7158,2308,1096,660,16102,1035,,1760,1262,2843,59149,385,978,3640,701,1053,3017,46298,146866
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,28,84.62,84.61666394,,6.98,1,0.018347,-0.006483,0.010681,0.071975,119639.2813,2.14,1876,6996,356,19,1052,464,22,392526,21,,282,1825,1353,291554,732,699,15034,69,5453,666,0,,1743,820,877,6173,2798,1278,729,15684,889,,2166,1066,2752,55904,347,1118,3507,351,1346,3099,44813,139582
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,29,84.63,84.62658636,,7,1,0.018347,-0.006483,0.010681,0.071975,117986.0938,2.15,1860,6759,504,0,1275,545,108,340404,0,,214,1487,1439,301449,495,635,16112,90,5736,656,0,,1692,748,973,5142,2694,1052,842,16048,929,,2108,1312,3119,57725,382,1157,3783,491,1396,2687,46690,143431
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,30,84.64,84.63650878,,7.01,1,0.018347,-0.006483,0.010681,0.071975,111234.9297,2.09,1720,7491,336,0,1164,621,100,366645,127,,194,1270,1264,266991,539,341,16975,58,5413,727,0,,1739,583,880,5166,2631,1291,371,14127,740,,2084,1080,2879,50390,494,775,3289,327,1325,2742,41424,129491
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,31,84.65,84.6464312,,7.11,1,0.018347,-0.006483,0.010681,0.071975,117290.0938,2.29,1736,6936,225,0,1410,506,0,405930,178,,259,1773,1742,269327,656,572,20665,73,4865,491,0,,1496,519,670,7324,2925,1121,402,14819,987,,2215,1144,2498,50958,282,811,3322,577,1078,2606,43103,136937
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,32,84.66,84.65635361,,7.17,1,0.018347,-0.006483,0.010681,0.071975,111695.3516,2.04,1889,6425,218,0,1591,721,277,228316,0,,245,1801,1197,311709,413,575,16245,0,4953,751,0,,1811,537,1094,7435,1638,611,652,15643,918,,2046,1122,3233,59498,334,1020,3546,249,1398,2920,48186,157670
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,33,84.67,84.66627603,,7.23,1,0.018347,-0.006483,0.010681,0.071975,112224.7656,2.3,1961,6229,241,0,2318,558,444,201795,0,,198,1845,1291,328093,395,704,16538,62,4707,881,0,,1703,528,1191,4592,1589,1000,642,15715,1072,,1888,1227,3340,62376,350,1112,3657,412,1436,3329,49427,163643
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,34,84.68,84.67619845,,7.29,1,0.018347,-0.006483,0.010681,0.071975,116954.2422,2.08,1991,6291,125,0,1232,409,0,251194,66,,231,1813,1851,331749,611,741,19240,48,5130,745,0,,1769,585,881,7085,1952,880,560,16797,1000,,1891,1235,3325,63432,244,1309,3677,483,1504,3132,49293,160027
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,35,84.69,84.68612087,,7.29,1,0.018347,-0.006483,0.010681,0.071975,109605.25,1.93,1803,6347,57,0,751,538,240,318714,132,,300,1557,1158,269495,490,444,18518,85,5187,540,0,,1396,517,858,5464,2295,864,624,15021,798,,2444,827,2494,49943,453,883,2894,536,1196,3251,39368,135203
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,36,84.7,84.69604328,,7.21,1,0.018347,-0.006483,0.010681,0.071975,118335.5625,2.19,1900,5864,224,0,1727,474,0,315640,102,,217,1617,2260,306483,615,621,18541,66,5135,614,0,,1764,420,1021,6477,2333,1091,859,17058,1052,,1838,1470,3046,57982,354,1162,3584,224,1129,3118,46993,152932
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,37,84.71,84.7059657,,7.23,1,0.018347,-0.006483,0.010681,0.071975,115253.5156,2.27,2113,5853,303,0,1462,710,61,187277,0,,193,1845,2265,346670,589,707,16292,61,5628,820,0,,1678,738,1367,6394,1326,673,546,17781,1072,,1959,1300,3615,67468,313,1221,3909,478,1702,3559,49579,160882
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,38,84.72,84.71588812,,7.19,1,0.018347,-0.006483,0.010681,0.071975,113946.7734,2.21,2122,5912,525,0,1410,733,191,178202,28,,214,1822,2682,338565,542,671,16574,14,5244,800,0,,1889,707,1138,6329,1184,504,615,18181,1043,,1850,1219,3493,65719,422,941,3804,201,1554,3413,50052,163023
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,39,84.73,84.72581053,,7.17,1,0.018347,-0.006483,0.010681,0.071975,115961.5,2.17,2153,6868,316,0,576,435,390,191607,0,,197,1924,1368,349582,326,715,18706,32,5756,866,0,,1929,727,1038,6803,1392,785,458,18643,892,,1919,1301,3516,67629,280,1132,3675,390,1801,3687,49519,155162
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,40,84.74,84.73573295,,6.95,1,0.018347,-0.006483,0.010681,0.071975,108107.9453,2.08,1903,6515,419,0,1380,603,358,177398,0,,232,1621,1052,318293,404,611,18036,69,4870,798,0,,1775,672,939,5673,1383,690,612,16486,1009,,1322,1459,3158,60611,268,910,3493,339,1480,3159,47021,156927
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,41,84.75,84.74565537,,6.96,1,0.018347,-0.006483,0.010681,0.071975,111716.8828,2.07,1837,6305,185,69,1066,503,0,241024,0,,197,1575,926,306497,576,667,22051,24,4539,854,0,,1784,496,905,6116,1874,804,731,16024,906,,1627,1272,3019,58525,323,897,3495,229,1190,3011,46106,157800
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,42,84.76,84.75557779,,7,1,0.018347,-0.006483,0.010681,0.071975,115234.9609,1.95,1767,6243,370,0,1075,455,62,347724,74,,226,1723,919,282505,580,576,27292,98,5438,625,0,,1646,525,1095,5228,2428,933,751,15040,794,,1641,1263,2767,54881,430,899,3338,491,1344,2800,42401,145800
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,43,84.77,84.7655002,,7.07,1,0.018347,-0.006483,0.010681,0.071975,121032.1719,2.17,1760,6361,306,0,931,389,0,491407,248,,328,1424,977,257450,526,542,24753,69,5715,473,0,,1445,479,892,4580,3886,1543,593,14076,899,,1850,799,2546,51349,513,839,3199,438,1124,2644,39958,133593
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,44,84.78,84.77542262,,7.14,1,0.018347,-0.006483,0.010681,0.071975,112546.3516,2.14,2051,6096,161,0,1202,676,272,192577,41,,252,2176,1132,348209,321,528,14515,84,4938,738,0,,1822,486,828,6375,1242,677,597,16182,956,,1722,1438,3314,67869,298,1242,3618,580,1618,3366,47470,165433
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,45,84.79,84.78534504,,7.19,1,0.018347,-0.006483,0.010681,0.071975,112870.75,2.04,2000,6155,336,0,1418,584,323,213630,24,,246,1845,1249,340259,534,656,15741,84,5895,748,0,,1906,955,859,7316,1627,559,643,16265,1095,,1884,1005,3156,65111,469,1197,3446,376,1640,3497,47449,151036
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,46,84.8,84.79526746,,7.22,1,0.018347,-0.006483,0.010681,0.071975,111947.6875,2.16,1986,5971,637,0,2054,594,350,209106,94,,209,2050,1128,334905,393,712,14601,77,5520,778,0,,1916,877,890,6619,1677,755,866,16264,1058,,1817,1158,3274,64395,496,1026,3670,619,1498,3433,47729,154919
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,47,84.81,84.80518987,,7.26,1,0.018347,-0.006483,0.010681,0.071975,112545.5469,2.01,1927,6049,332,0,1421,469,119,234842,37,,279,2001,1161,320809,463,530,15357,40,5741,833,0,,1697,665,932,7282,1683,832,566,16410,1038,,1866,1179,3039,60884,359,1040,3679,422,1438,3420,47044,161329
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,48,84.82,84.81511229,,7.32,1,0.018347,-0.006483,0.010681,0.071975,123798.9766,2,1860,6057,404,0,1102,508,72,464054,207,,363,1799,812,280502,691,559,19148,98,5409,580,0,,1471,711,937,6994,3353,1350,623,15409,926,,2043,1102,2630,52162,474,1079,3439,716,1160,3008,43368,145964
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,49,84.83,84.82503471,,7.38,1,0.018347,-0.006483,0.010681,0.071975,122738.0625,2.11,1929,6180,420,0,1439,626,230,362293,29,,434,1646,912,313796,604,632,20253,80,6020,786,0,,1735,664,1076,8584,2750,1188,545,16394,932,,2221,1184,3124,55953,474,1017,3525,585,1219,3460,49109,154465
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,50,84.84,84.83495713,,7.38,1,0.018347,-0.006483,0.010681,0.071975,110287.3594,2.11,1550,7314,160,0,936,543,58,302651,12,,640,1708,969,273194,447,424,17523,76,4891,737,0,,1473,348,1159,10791,2365,743,624,13768,707,,2103,824,2950,46494,362,726,2986,770,1080,3183,39247,125768
GLAD9-PET06-1B-33H-2,GLAD9,PET,2006,1,B,33,H,2,51,84.85,84.84487954,,7.29,1,0.018347,-0.006483,0.010681,0.071975,159729.5156,17.47,418,5929,154,334,17257,583,830,461268,0,,815377,0,660,2228,338,250,469,79,3681,41,0,,1604,407,206,2142,24333,1318,874,743,1306,,1279,904,2583,101470,180,0,2952,57,4409,308,35273,73226
GLAD9-PET06-1B-33H-3,GLAD9,PET,2006,1,B,33,H,3,0,84.86,84.85480196,,8,1,0.018343,-0.006282,0.010811,0.071719,43629.36719,13.71,41,11460,0,0,54,692,318,7631,0,,207,0,877,2623,0,0,435,0,1237,366,0,,2128,121,682,264,56,80,618,1240,200,,599,1025,182,867,13,716,1175,0,0,142,77973,92530
GLAD9-PET06-1B-33H-3,GLAD9,PET,2006,1,B,33,H,3,1,84.87,84.86472438,,7.54,1,0.018343,-0.006282,0.01081,0.071719,44976.37891,12.72,42,10824,0,0,17,811,459,1079,0,,138,31,685,1257,0,0,202,46,904,176,0,,2467,39,744,83,0,63,1047,1128,288,,498,1230,83,498,35,686,1246,0,33,0,86936,101613
GLAD9-PET06-1B-33H-3,GLAD9,PET,2006,1,B,33,H,3,2,84.88,84.87464679,,7.53,1,0.018343,-0.006282,0.01081,0.071719,43985.16797,10.78,25,11263,0,0,83,915,552,2127,0,,177,75,662,1342,0,137,324,27,1097,163,0,,2228,173,548,138,33,60,981,1181,311,,462,1003,152,424,0,869,1195,0,0,103,84434,98088
GLAD9-PET06-1B-33H-3,GLAD9,PET,2006,1,B,33,H,3,3,84.89,84.88456921,,7.52,1,0.018343,-0.006282,0.01081,0.071719,44457.61328,12.11,39,10878,0,0,26,1018,535,1397,0,,112,0,859,1348,0,0,270,62,1228,401,0,,2412,149,535,86,30,63,858,1196,336,,531,1134,152,536,37,802,1294,0,0,0,87646,102166
GLAD9-PET06-1B-33H-3,GLAD9,PET,2006,1,B,33,H,3,4,84.9,84.89449163,,7.46,1,0.018343,-0.006282,0.01081,0.071719,43601.35938,6.7,58,11359,17,0,0,780,343,5236,0,,884,46,612,2304,0,141,1272,11,1212,272,0,,2318,187,846,219,16,47,829,1309,385,,530,1105,166,850,34,737,1229,0,11,0,84284,97700
GLAD9-PET06-1B-33H-3,GLAD9,PET,2006,1,B,33,H,3,5,84.91,84.90441405,,7.47,1,0.018343,-0.006282,0.01081,0.071719,9469.86523,25.48,0,15850,0,0,0,254,249,319,76,,228,0,126,151,0,0,146,0,0,152,5,,131,11,216,42,9,15,264,29,0,,228,57,0,62,0,96,271,0,8,14,6113,9687
GLAD9-PET06-1B-33H-3,GLAD9,PET,2006,1,B,33,H,3,6,84.92,84.91433646,,6.61,1,0.018343,-0.006282,0.01081,0.071719,90831.1875,2,1001,6816,234,275,196,354,0,455844,206,,293,970,892,132855,459,405,14603,42,3365,230,0,,898,233,659,7465,3200,1115,465,9223,528,,1789,722,1116,24119,379,398,1974,466,414,1389,26668,87925
GLAD9-PET06-1B-33H-3,GLAD9,PET,2006,1,B,33,H,3,7,84.93,84.92425888,,7.59,1,0.018343,-0.006282,0.01081,0.071719,144906.4375,2.6,1721,6512,243,169,355,640,0,759302,329,,578,1955,614,236665,728,584,24218,132,5890,360,0,,1537,518,754,8062,5420,1626,597,15542,760,,2859,1042,2325,43657,720,687,3212,832,811,2185,44094,135743
GLAD9-PET06-1B-33H-3,GLAD9,PET,2006,1,B,33,H,3,8,84.94,84.9341813,,7.52,1,0.018343,-0.006282,0.01081,0.071719,125475.7188,2.39,1953,6798,559,0,1223,709,75,339283,82,,418,2072,1069,323549,733,542,18772,36,6139,557,0,,1790,710,916,9647,2484,1080,914,17075,995,,2028,1354,3631,55836,297,960,3753,461,1254,2599,52313,160351
GLAD9-PET06-1B-33H-3,GLAD9,PET,2006,1,B,33,H,3,9,84.95,84.94410372,,7.44,1,0.018343,-0.006282,0.01081,0.071719,124344.0547,2.26,1890,6578,488,0,1473,633,0,338690,122,,811,2051,1103,325023,714,573,18177,96,5720,685,0,,1725,647,1194,9620,2563,1138,665,16171,952,,2244,1284,3362,56803,401,1155,3726,265,1406,2467,51023,159824
GLAD9-PET06-1B-33H-3,GLAD9,PET,2006,1,B,33,H,3,10,84.96,84.95402613,,7.39,1,0.018343,-0.006282,0.01081,0.071719,126722.8281,2.32,1775,7011,165,0,1250,486,122,418269,0,,592,1806,1056,310443,558,560,16638,55,6006,616,0,,1535,594,852,8798,2992,1040,595,15862,862,,2284,1233,3277,53134,413,869,3669,387,1353,2295,49526,149847
GLAD9-PET06-1B-33H-3,GLAD9,PET,2006,1,B,33,H,3,11,84.97,84.96394855,,7.34,1,0.018343,-0.006282,0.01081,0.071719,126141.25,2.36,1834,7064,498,0,1248,584,0,422948,59,,523,1838,1241,300308,728,638,17032,76,6319,746,0,,1648,701,713,8134,3305,1167,304,15682,1057,,2317,1087,3036,52298,497,919,3791,494,1247,2001,48568,149161
GLAD9-PET06-1B-33H-3,GLAD9,PET,2006,1,B,33,H,3,12,84.98,84.97387097,,7.31,1,0.018343,-0.006282,0.01081,0.071719,95390.875,2.06,1391,7773,340,0,359,562,436,212270,0,,419,1377,1116,246882,302,431,12588,11,4015,715,0,,1225,375,859,6187,1504,617,620,13424,631,,1773,1048,2478,41477,205,578,3048,370,1172,1787,38193,116903
GLAD9-PET06-1B-33H-3,GLAD9,PET,2006,1,B,33,H,3,13,84.99,84.98379339,,7.17,1,0.018343,-0.006282,0.01081,0.071719,119049.9688,2.35,1797,6587,288,0,1201,547,0,340750,36,,500,1584,1314,297295,607,638,16911,68,5094,612,0,,1626,666,1026,9608,2532,1027,545,15752,934,,1985,1186,3071,53459,414,1120,3604,186,1307,2522,48901,149423
